# steps, mse
5.760000000000000000e+02,3.189343810081481934e-01
1.132000000000000000e+03,2.410423755645751953e-01
1.708000000000000000e+03,1.713471710681915283e-01
1.794000000000000000e+03,1.210460364818572998e-01
