# steps, mse
5.670000000000000000e+02,3.682994544506072998e-01
1.041000000000000000e+03,3.120287358760833740e-01
1.515000000000000000e+03,2.379024326801300049e-01
2.144000000000000000e+03,1.872793436050415039e-01
