# steps, mse
3.000000000000000000e+02,1.953117012977600098e+00
6.000000000000000000e+02,1.253707289695739746e+00
9.000000000000000000e+02,9.928472042083740234e-01
9.500000000000000000e+02,8.742730617523193359e-01
